date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2016-03-29,WAS,True,False,"W, 102-94",34:42,26.0,7.0,7.0,7.0,5.0,0.0,5.0,9.0,20.0,6.0,8.0,2.0,2.0,
2016-03-30,UTA,False,True,"W, 103-96 (OT)",42:16,31.0,4.0,7.0,7.0,2.0,0.0,5.0,11.0,23.0,5.0,10.0,4.0,5.0,
2016-04-01,BOS,True,False,"L, 106-109",36:37,29.0,6.0,5.0,5.0,1.0,0.0,9.0,9.0,19.0,8.0,14.0,3.0,3.0,
2016-04-03,POR,True,False,"W, 136-111",34:35,39.0,7.0,6.0,6.0,2.0,1.0,4.0,13.0,21.0,9.0,13.0,4.0,4.0,
2016-04-05,MIN,True,False,"L, 117-124 (OT)",42:35,21.0,15.0,6.0,6.0,3.0,0.0,3.0,7.0,25.0,4.0,14.0,3.0,3.0,
2016-04-07,SAS,True,False,"W, 112-101",36:17,27.0,9.0,5.0,5.0,2.0,0.0,3.0,11.0,19.0,3.0,7.0,2.0,2.0,
2016-04-09,MEM,False,False,"W, 100-99",33:59,17.0,8.0,9.0,9.0,1.0,0.0,2.0,7.0,22.0,3.0,14.0,0.0,0.0,
2016-04-10,SAS,False,True,"W, 92-86",35:22,37.0,5.0,5.0,5.0,2.0,0.0,4.0,13.0,22.0,4.0,9.0,7.0,7.0,
2016-04-13,MEM,True,False,"W, 125-104",29:46,46.0,6.0,4.0,4.0,2.0,0.0,2.0,15.0,24.0,10.0,19.0,6.0,6.0,
2019-10-24,LAC,True,False,"L, 122-141",29:48,23.0,4.0,4.0,4.0,1.0,0.0,8.0,8.0,20.0,2.0,11.0,5.0,5.0,
2019-10-27,OKC,False,False,"L, 92-120",30:08,23.0,5.0,8.0,8.0,0.0,0.0,2.0,7.0,18.0,2.0,9.0,7.0,7.0,
2019-10-28,NOP,False,True,"W, 134-123",31:00,26.0,11.0,3.0,3.0,3.0,0.0,1.0,9.0,17.0,4.0,10.0,4.0,4.0,
2019-10-30,PHO,True,False,"L, 110-121",21:09,9.0,6.0,5.0,5.0,1.0,2.0,4.0,3.0,11.0,1.0,7.0,2.0,2.0,
2020-03-05,TOR,True,False,"L, 113-121",27:14,23.0,7.0,6.0,6.0,0.0,0.0,1.0,6.0,16.0,3.0,12.0,8.0,8.0,
2020-12-22,BRK,False,False,"L, 99-125",30:19,20.0,10.0,4.0,4.0,2.0,0.0,3.0,7.0,21.0,2.0,10.0,4.0,4.0,
2020-12-25,MIL,False,False,"L, 99-138",28:58,19.0,6.0,4.0,4.0,1.0,0.0,2.0,6.0,17.0,2.0,10.0,5.0,5.0,
2020-12-27,CHI,False,False,"W, 129-128",36:26,36.0,6.0,2.0,2.0,2.0,2.0,4.0,11.0,25.0,5.0,15.0,9.0,9.0,
2020-12-29,DET,False,False,"W, 116-106",34:50,31.0,6.0,5.0,5.0,2.0,0.0,8.0,9.0,17.0,5.0,9.0,8.0,8.0,
2021-01-01,POR,True,False,"L, 98-123",33:38,26.0,5.0,8.0,8.0,0.0,0.0,1.0,9.0,20.0,4.0,12.0,4.0,4.0,
